NAME,ONLINE_ORDER,RESERVATION_STATUS,LOCATION,REST_TYPE,CUISINES,APPROX_COST(FOR TWO PEOPLE)
DharaniFoods,No,No,Banaswadi,CasualDining,NorthIndianChineseBiryani,
BestBRestaurant,Yes,No,HBRLayout,QuickBites,SouthIndianNorthIndianChineseKerala,400.0
SaiBhavanVeg&NonVeg,Yes,No,Banaswadi,QuickBites,MughlaiChineseSouthIndian,400.0
CornerHouseIceCream,No,No,KalyanNagar,DessertParlor,IceCreamDesserts,400.0
MugfulOfStories,No,No,KalyanNagar,DessertParlor,DessertsBakery,300.0
IceBreakers,No,No,KalyanNagar,DessertParlor,DessertsIceCream,500.0
TheOriginalBistro,No,No,KalyanNagar,CasualDining,ItalianBeverages,600.0
ThranBakery,No,No,KalyanNagar,Bakery,BakeryDessertsBeverages,600.0
Ibaco,Yes,No,KalyanNagar,DessertParlor,Desserts,300.0
BombayChowpatyKulfi,No,No,KalyanNagar,DessertParlor,IceCreamDesserts,250.0
KCDas-EliteSweets,No,No,KalyanNagar,SweetShopQuickBites,MithaiStreetFood,200.0
LuneCakes,No,No,KalyanNagar,DessertParlor,Desserts,400.0
TheTwentyHandmadeChocolates,No,No,KalyanNagar,Bakery,Bakery,200.0
BaskinRobbins,No,No,KalyanNagar,DessertParlor,IceCreamDesserts,250.0
Smooth,No,No,KalyanNagar,DessertParlor,DessertsIceCream,200.0
JustBake,Yes,No,KalyanNagar,Bakery,BakeryDesserts,400.0
DreamScoopers,No,No,KalyanNagar,DessertParlor,IceCreamDesserts,200.0
Amma'sPastries,No,No,HBRLayout,Bakery,Bakery,400.0
NandhanaMithai,No,No,Kammanahalli,SweetShop,MithaiDesserts,500.0
GaneshBakery,No,No,Kammanahalli,Bakery,BakeryFastFood,500.0
SriKrishnaSweets,No,No,Kammanahalli,QuickBites,MithaiStreetFood,250.0
PurpleCafe,No,No,Kammanahalli,BakeryQuickBites,BakeryFastFoodDesserts,300.0
SweenackSweets,No,No,Kammanahalli,SweetShop,Mithai,400.0
BakeNJoy,No,No,Kammanahalli,DessertParlor,BakeryBeverages,500.0
SriVenkateshwaraSweetsChatsJuiceCentre,No,No,HBRLayout,BeverageShop,BeveragesJuicesStreetFood,100.0
CafeCoffeeDay,No,No,Kammanahalli,Cafe,CafeFastFood,900.0
VTBakes,No,No,Banaswadi,Bakery,BakeryDesserts,200.0
SriKrishnaSweets,No,No,Banaswadi,SweetShop,MithaiStreetFood,150.0
ALittleForLove,No,No,Hennur,Bakery,Bakery,350.0
ArunIcecreams,No,No,Banaswadi,DessertParlor,IceCreamDesserts,150.0
CAD(M)CAD(B),No,No,Banaswadi,Kiosk,StreetFood,200.0
BYLI-BetYouLoveIt!,No,Yes,KalyanNagar,CasualDining,ContinentalItalianMexicanAsian,800.0
Wanderers,No,Yes,KalyanNagar,MicrobreweryCasualDining,ContinentalNorthIndianSouthIndianItalian,1500.0
Thran,No,Yes,KalyanNagar,CasualDining,Korean,1300.0
ChungWah,Yes,Yes,KalyanNagar,CasualDining,ChineseThaiMomosVietnamese,800.0
Fiddler'sGreen,No,Yes,KalyanNagar,CasualDiningBar,ContinentalAmericanIndonesianAsianThai,1200.0
AgentJack'sBar,No,Yes,KalyanNagar,Bar,ContinentalNorthIndianItalian,1300.0
A2B-AdyarAnandaBhavan,Yes,No,KalyanNagar,CasualDining,SouthIndianNorthIndianChineseStreetFoodFastFood,400.0
SwagathamRayalaseemaRuchulu,Yes,No,KalyanNagar,CasualDining,,600.0
TangofJamaica,No,No,KalyanNagar,CasualDining,AmericanMexicanBBQ,900.0
OreganoPizzeria,No,No,KalyanNagar,QuickBites,ItalianPizza,300.0
Irie,No,No,KalyanNagar,CasualDining,NorthIndianChinese,800.0
SpecialistRestaurant,No,No,KalyanNagar,QuickBites,NorthIndianSouthIndianChinese,400.0
SugarNSpice,No,No,KalyanNagar,QuickBites,FastFoodBeverages,400.0
PizzaHut,Yes,No,KalyanNagar,CasualDining,PizzaFastFood,750.0
MavalliTiffinRoom(MTR),No,No,KalyanNagar,QuickBites,SouthIndian,250.0
FiveStarChicken,No,No,KalyanNagar,QuickBitesKiosk,RoastChickenBurger,300.0
VietnameseKitchen,No,No,KalyanNagar,QuickBites,Vietnamese,150.0
SGSNonveg-GunduPalav,No,No,KalyanNagar,QuickBites,BiryaniFastFood,400.0
NewUdupiUpahara,No,No,KalyanNagar,QuickBites,ChineseNorthIndianSouthIndian,200.0
BSKolkattaChats,No,No,KalyanNagar,QuickBites,StreetFood,100.0
TasteOfAndhra,No,No,KalyanNagar,QuickBites,AndhraSouthIndian,300.0
Chetty'sCoffee,No,No,KalyanNagar,QuickBites,SouthIndian,150.0
AmburHotDumBiriyani,No,No,KalyanNagar,QuickBites,Biryani,120.0
BhuvaneshwariMess,No,No,KalyanNagar,QuickBites,SouthIndianNorthIndianBiryani,250.0
BismillaKabab&BiryaniCentre,No,No,KalyanNagar,QuickBites,NorthIndianChinese,300.0
SriKrishnaBhavan,No,No,KalyanNagar,QuickBites,SouthIndianNorthIndian,250.0
JubaCafe,No,No,KalyanNagar,QuickBites,Juices,100.0
LakshmiBhavanVegetarian,No,No,KalyanNagar,QuickBites,SouthIndian,100.0
YamiezChinese,No,No,KalyanNagar,QuickBites,Chinese,200.0
RuchiFoodPlaza,No,No,KalyanNagar,QuickBites,NorthIndianSouthIndian,150.0
ParanthasandDosas,No,No,KalyanNagar,QuickBites,NorthIndianSouthIndian,400.0
Nine2twelve,No,No,KalyanNagar,QuickBites,SouthIndian,300.0
NewTajBiryaniCentre,No,No,KalyanNagar,QuickBites,Biryani,300.0
ArirangKoreanRestaurant,No,Yes,Kammanahalli,CasualDining,Korean,1400.0
Al-BadiaRestaurant,No,No,Kammanahalli,CasualDining,Arabian,700.0
FoodStar,No,No,Kammanahalli,CasualDining,NorthIndianChinese,500.0
Raanthal,No,No,HBRLayout,CasualDining,SouthIndianKerala,400.0
SreeGajananaJuiceCentre,No,No,Kammanahalli,BeverageShop,Juices,100.0
Al-ArabiRestaurant,No,No,Kammanahalli,CasualDining,Arabian,500.0
BiteandPipes,No,No,Kammanahalli,CasualDining,ContinentalChinese,500.0
H3O,No,No,Kammanahalli,Bar,NorthIndianChinese,1000.0
BurgerKing,Yes,No,Kammanahalli,QuickBites,BurgerFastFoodBeverages,600.0
KFC,Yes,No,Kammanahalli,QuickBites,BurgerFastFood,450.0
BiryaniJoint,No,No,Kammanahalli,QuickBites,SouthIndianBiryani,200.0
MizoDawr,No,No,Kammanahalli,QuickBites,NorthEastern,400.0
AmburBiriyaniZone,No,No,Kammanahalli,QuickBites,BiryaniKebab,200.0
BismillahKababCenter,No,No,HBRLayout,QuickBites,KebabFastFood,200.0
AlGhaniResetaurant,No,No,Kammanahalli,QuickBites,MughlaiBiryani,400.0
HotelSagar,No,No,Kammanahalli,QuickBites,SouthIndianChineseStreetFood,200.0
RubyKababCentre,No,No,Kammanahalli,QuickBites,BiryaniNorthIndian,200.0
JKHomeFoods,No,No,Kammanahalli,QuickBites,SouthIndianNorthIndian,200.0
Al-ShadabCafe,No,No,Kammanahalli,QuickBites,BiryaniKebab,200.0
FamousKababCenter,No,No,HBRLayout,QuickBites,Kebab,150.0
RazakhiyaHotel,No,No,HBRLayout,QuickBites,BiryaniKebab,250.0
FoodBoxRestaurant,No,No,Kammanahalli,QuickBites,FastFood,400.0
NewUdupiGrand,No,No,HBRLayout,QuickBites,NorthIndianSouthIndianChinese,200.0
BanarasiChatCentre,No,No,Kammanahalli,QuickBites,StreetFood,150.0
Turf'sUp,No,No,HBRLayout,QuickBites,FastFood,300.0
IceBerg,No,No,Kammanahalli,QuickBites,FastFood,300.0
SreeGajananaFruitJuiceCentre,No,No,Kammanahalli,QuickBites,JuicesFastFood,150.0
Khan's,No,No,HBRLayout,QuickBites,BiryaniKebab,200.0
BengaluruMuddeHotel,No,No,Kammanahalli,QuickBites,SouthIndianBiryani,300.0
AmburBiryani,No,No,Kammanahalli,QuickBites,BiryaniKebab,250.0
KhushbuBiryaniCentre,No,No,Kammanahalli,QuickBites,BiryaniKebab,200.0
MKBiryani,No,No,Kammanahalli,QuickBites,Biryani,250.0
MalabarDay,No,No,Kammanahalli,QuickBites,KeralaFastFoodBeverages,300.0
McDonald's,Yes,No,Kammanahalli,QuickBites,BurgerFastFood,500.0
PecosMojo,No,No,Banaswadi,Pub,FingerFood,1100.0
TheStoryWallBistro,No,No,Banaswadi,CasualDining,ItalianContinental,600.0
BiriyaniHouse,Yes,No,Banaswadi,CasualDining,AndhraNorthIndianBiryaniBeverages,600.0
Al-NoorRestaurant,Yes,No,Nagawara,QuickBites,ChineseNorthIndianMughlai,400.0
LilAsia,No,No,Banaswadi,CasualDining,ChineseThaiNepaleseTibetan,350.0
PoojaDosaCamp,No,No,Banaswadi,QuickBites,SouthIndian,200.0
NewShanthiSagar,No,No,Banaswadi,CasualDining,NorthIndianSouthIndianFastFood,450.0
AlBarackCafetaria,No,No,Banaswadi,QuickBites,Arabian,300.0
DeGrand,Yes,No,Hennur,CasualDining,NorthIndianChinese,600.0
Sultan-PalaceDarbarRestaurant,No,No,Nagawara,QuickBites,NorthIndianChinese,400.0
SrinidhiUpachar,No,No,Banaswadi,QuickBites,SouthIndianChinese,200.0
NewSalemSpices,No,No,Banaswadi,CasualDining,SouthIndianChettinadChinese,600.0
CoffeeThindi,No,No,Banaswadi,QuickBites,SouthIndian,150.0
ChintuChitChatCentre,No,No,Banaswadi,QuickBites,StreetFood,100.0
TheSkyLounge-TamarindHospitality,No,No,Banaswadi,Bar,NorthIndianSouthIndianChineseContinental,1200.0
KantiSweets,Yes,No,Banaswadi,QuickBites,MithaiStreetFood,400.0
SriGuruVaibhavaVeg,No,No,Banaswadi,QuickBites,SouthIndianNorthIndianChineseStreetFood,250.0
TheWhiteOwl-RestoCafe,No,No,Banaswadi,CasualDining,ContinentalChinese,550.0
DegchiRestaurant,No,No,Banaswadi,CasualDining,NorthIndian,600.0
NewUdupiPark,No,No,Banaswadi,CasualDining,SouthIndianNorthIndianChinese,400.0
ShakeIt,No,No,Banaswadi,BeverageShop,Beverages,100.0
AmburHotDumBiriyani,No,No,Banaswadi,QuickBites,Biryani,200.0
JustProtein,No,No,NorthBangalore,FoodTruck,ChineseFastFood,350.0
SriDeviSagar,No,No,Banaswadi,QuickBites,SouthIndianNorthIndianChineseStreetFood,300.0
RaghavendraBhavan,No,No,Banaswadi,QuickBites,SouthIndianNorthIndianChinese,250.0
HotelChirag,No,No,Banaswadi,QuickBites,SouthIndian,250.0
Nawab'sRollsAndMore,No,No,Nagawara,QuickBites,NorthIndianRolls,150.0
SriSagar,No,No,Banaswadi,QuickBites,SouthIndianStreetFood,300.0
MaduraiIdlyDosaiCentre,No,No,Banaswadi,QuickBites,SouthIndian,150.0
HattiPunjabDi,No,No,Banaswadi,QuickBites,NorthIndianChinese,550.0
BismillaStarBiriyani,No,No,Banaswadi,QuickBites,BiryaniNorthIndian,200.0
TasteTheFlame,No,No,Banaswadi,QuickBites,ArabianNorthIndianBiryaniKebab,400.0
SriNandiDosaMane,No,No,Banaswadi,QuickBites,SouthIndian,150.0
LeungFastFood,No,No,Banaswadi,QuickBites,ChineseFastFoodSeafoodMomos,400.0
IndiraCanteen,No,No,Banaswadi,QuickBites,SouthIndian,300.0
NewUdupiParkDeluxe,No,No,Hennur,QuickBites,SouthIndianNorthIndianChinese,400.0
FMBiryaniPlaza,No,No,Hennur,QuickBites,Biryani,150.0
MubarakHotel,No,No,Nagawara,QuickBites,NorthIndian,150.0
KarnatakaBiryaniCorner,No,No,Banaswadi,QuickBites,BiryaniChinese,250.0
MasaalaTown,No,No,Nagawara,QuickBites,BiryaniFastFood,250.0
HiyaBismillahHotel,No,No,Nagawara,QuickBites,NorthIndianBiryani,200.0
KrishnaLeelaGrand,No,No,Hennur,QuickBites,SouthIndianNorthIndianChinese,200.0
HotelSriDevi(Veg&NonVeg),No,No,Hennur,QuickBites,BiryaniSouthIndian,300.0
RBNFastFood,No,No,Hennur,QuickBites,SouthIndianFastFood,300.0
AmburKhousiaBiryaniCorner,No,No,Banaswadi,QuickBites,Biryani,100.0
HongKongNoodle,No,No,Banaswadi,QuickBites,ChineseSeafood,400.0
CornerHouseIceCream,Yes,No,Banaswadi,DessertParlor,IceCreamDesserts,400.0
KantiSweets,Yes,No,Kammanahalli,QuickBites,MithaiStreetFood,400.0
Domino'sPizza,Yes,No,Banaswadi,QuickBites,PizzaFastFood,400.0
FiveStarChicken,Yes,No,Nagawara,QuickBites,RoastChickenBurger,300.0
GrubBucket,Yes,No,RammurthyNagar,Delivery,NorthIndianBiryaniFastFood,300.0
ShantiSweets,Yes,No,RammurthyNagar,SweetShopQuickBites,MithaiStreetFood,300.0
ChaiPoint,Yes,No,HBRLayout,QuickBites,TeaBeveragesFastFood,250.0
USPizza,Yes,No,RammurthyNagar,QuickBites,PizzaFastFood,700.0
ShantiSweets,Yes,No,RammurthyNagar,SweetShop,MithaiStreetFood,100.0
SohamBombayMastiMagic,Yes,No,OldMadrasRoad,QuickBites,StreetFood,150.0
Swad,No,No,Nagawara,QuickBites,NorthIndianChinese,400.0
SweetChariot,Yes,No,Banaswadi,DessertParlor,BakeryFastFood,500.0
BaskinRobbins,Yes,No,KalyanNagar,DessertParlor,IceCreamDesserts,250.0
ZamindarsBiryaniDurbar,Yes,Yes,Nagawara,CasualDining,BiryaniChineseMughlaiAndhra,600.0
NewShanthiSagar,Yes,No,Banaswadi,QuickBites,SouthIndianNorthIndianChineseStreetFood,600.0
LassiShop,No,No,Kammanahalli,BeverageShop,BeveragesIceCream,200.0
TheRedLantern,Yes,No,Banaswadi,CasualDining,ChineseMomos,800.0
TasteofBihar,Yes,No,RammurthyNagar,TakeawayDelivery,Bihari,300.0
KolkataFamousKatiRolls,Yes,No,Nagarbhavi,QuickBites,RollsStreetFood,200.0
RRKCateringsNightEatout,No,No,Hennur,QuickBites,Chinese,250.0
KuttTheChaseCafe,No,No,Nagawara,TakeawayDelivery,Bakery,300.0
TheFilterCoffee,Yes,No,KalyanNagar,QuickBites,SouthIndianCoffee,200.0
CalcuttaVictoriaChatHouse,Yes,No,Banaswadi,QuickBites,FastFoodStreetFood,200.0
Biswal'sFoodCircle,No,No,Banaswadi,QuickBites,ChineseNorthIndian,350.0
CaliforniaBurrito,No,No,Banaswadi,FoodCourtQuickBites,MexicanFastFood,400.0
HyderbadiIraniTea,No,No,Banaswadi,QuickBites,Beverages,100.0
NutriFit,No,No,Banaswadi,QuickBites,NorthIndian,300.0
LaMirch,No,No,Banaswadi,Delivery,NorthIndianKashmiri,400.0
S-AachiesHotel,No,No,Banaswadi,QuickBites,SouthIndianChineseBiryani,300.0
MKDabbawala,No,No,Banaswadi,Delivery,NorthIndian,400.0
BanarasiTadka,Yes,No,Banaswadi,QuickBites,NorthIndian,200.0
JustBake,Yes,No,Banaswadi,BakeryQuickBites,BakeryDesserts,400.0
Facebake,Yes,No,Banaswadi,Bakery,BakeryDesserts,300.0
KannurRestaurant,Yes,No,Kammanahalli,QuickBites,SouthIndianNorthIndianKerala,400.0
Vanas,Yes,No,Kammanahalli,CasualDining,MangaloreanSeafood,550.0
CafeThulp,No,No,Kammanahalli,Cafe,CafeBurgerItalianSalad,
Bhajanka'sRestaurant,No,No,Kammanahalli,CasualDining,StreetFoodNorthIndianContinentalBeverages,700.0
A2B-AdyarAnandaBhavan,Yes,No,Kammanahalli,CasualDining,SouthIndianFastFoodChineseNorthIndian,600.0
BigChicken,Yes,No,Kammanahalli,QuickBites,FastFoodBeverages,400.0
FoodBox,No,No,Kammanahalli,QuickBites,FastFoodBeverages,350.0
JustShawarma,Yes,No,Kammanahalli,QuickBites,ArabianFastFood,300.0
Eatapita,No,No,Kammanahalli,QuickBites,ArabianPizzaGreekLebaneseMediterranean,600.0
FishChain,Yes,No,Kammanahalli,QuickBites,BBQSeafoodFastFood,300.0
Momoz,Yes,No,Kammanahalli,QuickBites,ChineseMomosSeafood,500.0
FiveStarChicken,No,No,Kammanahalli,QuickBites,FastFood,200.0
JingoBBQ&Burgers,Yes,No,Kammanahalli,QuickBites,BurgerBBQ,600.0
CafeBeirut,No,No,Kammanahalli,QuickBites,Arabian,
ShawarmaKingRestaurant,No,No,Kammanahalli,QuickBites,ArabianChineseNorthIndian,
Krussh,Yes,No,Kammanahalli,QuickBites,JuicesBeveragesPizzaFastFood,200.0
5StarFood,No,No,Kammanahalli,QuickBites,SouthIndianFastFood,300.0
IceBerg,Yes,No,Kammanahalli,QuickBites,FastFood,300.0
Chetty'sCorner,Yes,No,Kammanahalli,QuickBites,FastFoodPizzaSandwich,250.0
SigreeGlobalGrill,No,Yes,KalyanNagar,CasualDiningBar,RajasthaniGujaratiNorthIndian,1400.0
FloatBrewery,Yes,Yes,KalyanNagar,MicrobreweryCasualDining,BarFoodAsianEuropeanMediterranean,1800.0
BrewklynMicrobrewery,Yes,Yes,KalyanNagar,MicrobreweryCasualDining,AmericanContinentalPizza,2000.0
MainlandChina,Yes,Yes,KalyanNagar,CasualDining,Chinese,1100.0
Zamindar,Yes,Yes,KalyanNagar,CasualDining,BiryaniMughlaiAndhra,800.0
SuvarnaSreeFoodParadise,Yes,No,Banaswadi,QuickBites,SouthIndianChineseNorthIndianBiryani,400.0
TheFilterCoffee,No,No,Banaswadi,Mess,SouthIndianCoffee,200.0
BottomsUpRestoBar,No,No,KalyanNagar,Bar,FingerFoodItalianContinental,1200.0
WolgaRestaurant,Yes,No,Banaswadi,CasualDining,NorthIndianChineseBiryani,600.0
Chung'sChineseCorner,Yes,No,KalyanNagar,CasualDining,ChineseAsianAmericanSeafood,600.0
RawStraw,No,No,KalyanNagar,Cafe,ContinentalThaiArabianMexican,
Bhagini,Yes,No,Banaswadi,CasualDiningBar,AndhraSouthIndianChineseNorthIndian,800.0
DraggersCafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,Yes,No,KalyanNagar,Cafe,CafeContinentalNorthIndian,900.0
Raanthal,No,No,HBRLayout,QuickBites,SouthIndianKerala,400.0
LilAsia,Yes,No,Banaswadi,CasualDining,ChineseThaiNepaleseTibetan,350.0
DeliciousMomos,No,No,KalyanNagar,Kiosk,ChineseMomos,200.0
CuppaJoy,Yes,No,KalyanNagar,Cafe,CafeContinentalSandwich,500.0
BrewBakesCafe,No,No,KalyanNagar,Cafe,Cafe,500.0
ILAKitchen,Yes,No,Banaswadi,QuickBites,Kerala,300.0
Mani'sDumBiryani,Yes,No,KalyanNagar,CasualDining,BiryaniAndhra,750.0
RasaCafe,No,No,KalyanNagar,Cafe,CafeAmericanItalianContinental,600.0
AliBhai-RollsandKebabs,Yes,No,KalyanNagar,,RollsNorthIndianMughlai,300.0
OreganoPizzeria,No,No,KalyanNagar,QuickBites,ItalianPizzaFastFoodSalad,450.0
AlKarim,No,No,KalyanNagar,CasualDining,MughlaiNorthIndianBiryaniChinese,
ChaiKada,No,No,KalyanNagar,BeverageShopQuickBites,BeveragesFastFood,
ParathaSingh,Yes,No,KalyanNagar,,NorthIndian,350.0
LakeviewMilkbar,No,No,KalyanNagar,DessertParlorCafe,DessertsFastFoodBeverages,450.0
Subway,Yes,No,KalyanNagar,QuickBites,HealthyFoodSandwichSalad,500.0
GowdruHotel,Yes,No,Banaswadi,QuickBites,SouthIndian,400.0
GoliVadaPavNo.1,No,No,Banaswadi,QuickBites,StreetFood,200.0
IndieFusionMultiCuisineRestaurant,Yes,No,KalyanNagar,QuickBites,FastFoodArabianNorthIndian,400.0
MalabarFoodCourt,Yes,No,HBRLayout,QuickBites,KeralaSouthIndian,300.0
AmburHotDumBiriyani,No,No,Banaswadi,QuickBites,Biryani,
Venky'sXprs,Yes,No,KalyanNagar,QuickBitesMeatShop,FastFoodRawMeats,400.0
Cafe99KeralaMess,Yes,No,KalyanNagar,QuickBites,KeralaBiryaniSeafoodNorthIndian,500.0
Curries&Chillies,No,No,Banaswadi,QuickBites,BiryaniAndhra,300.0
Reddy'sNaatiMane,No,No,Banaswadi,QuickBites,SouthIndianBBQ,400.0
BismillahKababCenter,Yes,No,HBRLayout,QuickBites,KebabFastFood,200.0
KasturiVihar,No,No,Banaswadi,QuickBites,SouthIndianChinese,200.0
TheFresh'N'Grill,No,No,Banaswadi,QuickBites,FastFood,150.0
SpiceRoom,No,No,KalyanNagar,QuickBites,Andhra,400.0
FamousKababCenter,Yes,No,HBRLayout,QuickBites,Kebab,150.0
BestBRestaurant,No,No,HBRLayout,QuickBites,SouthIndianNorthIndianChineseKerala,400.0
AlMadhinaRollHouse,No,No,KalyanNagar,QuickBites,NorthIndianChinese,300.0
Ranga'sParadise,No,No,Banaswadi,QuickBites,SouthIndian,150.0
NewTajBiryaniCentre,No,No,,,,
TheBridgeWalkCafe,No,No,Kengeri,Cafe,CafeContinental,500.0
CafeJezve,No,No,Koramangala5thBlock,Cafe,Cafe,500.0
SVIndianRestaurant,No,No,Hennur,QuickBites,NorthIndianChinese,400.0
JustProtein,Yes,No,NorthBangalore,FoodTruck,ChineseFastFood,350.0
FeelTheTaste,No,No,Hennur,BeverageShop,Beverages,300.0
VijayalakshmiVeg,Yes,No,Nagawara,QuickBites,SouthIndian,150.0
Barleyz,No,No,Koramangala6thBlock,LoungeMicrobrewery,NorthIndianContinentalChinese,2000.0
AB's-AbsoluteBarbecues,No,No,,,,
PunjabibyNature2.0,No,No,BTM,CasualDiningMicrobrewery,NorthIndian,
MinistryofFood-HiltonBangaloreEmbassyGolfLinks,No,Yes,Domlur,FineDining,NorthIndianAsianSouthIndianItalianEuropean,3000.0
TheHoleintheWallCafe,No,No,Koramangala4thBlock,Cafe,CafeAmericanBurger,600.0
ThirdWaveCoffeeRoasters,No,No,Koramangala4thBlock,Cafe,CafeContinentalDesserts,800.0
Dialogues,No,No,Koramangala4thBlock,Cafe,CafeContinental,600.0
Stoked!,No,No,Koramangala4thBlock,Cafe,CafeItalianPizza,850.0
CafeCoffeeDayTheLounge,Yes,No,Koramangala4thBlock,Cafe,CafeFastFood,650.0
CostaCoffee,No,No,Koramangala4thBlock,Cafe,CafeFastFood,500.0
HungryTravellersCafe,No,No,Koramangala4thBlock,Cafe,Cafe,450.0
Barista,No,No,Koramangala4thBlock,Cafe,Cafe,300.0
GRestoCafe,No,No,Koramangala4thBlock,Cafe,CafeFastFoodBeverages,400.0
CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©S,No,No,Koramangala4thBlock,Cafe,CafeAmericanEuropean,600.0
Bundar,No,No,Koramangala6thBlock,Cafe,CafeBurgerFastFoodDesserts,700.0
GudgudaPrimeCafe,No,Yes,Koramangala6thBlock,Cafe,CafeContinentalChineseItalian,800.0
WhiteFog,No,No,Koramangala6thBlock,Cafe,CafeItalianFastFood,800.0
BiggiesBurger'n'More,Yes,No,Koramangala6thBlock,QuickBites,CafeBurgerFastFood,400.0
TheChocolateRoom,No,No,Koramangala7thBlock,CafeBakery,CafeDessertsBakery,600.0
CafeOnTheWay,Yes,No,Koramangala3rdBlock,Cafe,Cafe,500.0
TattvaCafe,No,No,Koramangala6thBlock,Cafe,Cafe,450.0
LocaMoca,No,No,Koramangala1stBlock,Cafe,CafeContinental,600.0
FetchpodCafe,No,No,Koramangala6thBlock,Cafe,CafeNorthIndianChineseContinental,500.0
ChaaiResto,No,No,Koramangala6thBlock,BeverageShopQuickBites,TeaBeveragesFastFood,250.0
OnTheNose,Yes,No,Koramangala5thBlock,Cafe,CafeItalianMexicanChinese,600.0
CornerHouseIceCream,Yes,No,Koramangala5thBlock,DessertParlor,IceCreamDesserts,400.0
A2B-AdyarAnandaBhavan,Yes,No,HSR,TakeawayDelivery,SouthIndianNorthIndianChineseStreetFood,200.0
TheGoodBowl,Yes,No,HSR,TakeawayDelivery,ItalianNorthIndianBiryani,500.0
PizzaHut,Yes,No,Koramangala6thBlock,CasualDining,PizzaFastFood,750.0
PunjabiDhaba,Yes,No,Ejipura,QuickBites,NorthIndian,350.0
BeijingBites,Yes,No,HSR,TakeawayDelivery,ChineseThaiMomos,400.0
OvenstoryPizza,Yes,No,Koramangala8thBlock,Delivery,Pizza,750.0
Savoury-SeaShellRestaurant,Yes,No,BTM,CasualDining,ArabianNorthIndianChineseFastFood,750.0
PunjabiNawabi,Yes,No,Koramangala1stBlock,CasualDining,NorthIndian,500.0
DarshanParadiseRestaurant,Yes,No,BTM,QuickBites,NorthIndianChinese,300.0
Keventers,Yes,No,Koramangala5thBlock,BeverageShopDessertParlor,DessertsBeveragesIceCream,400.0
BostonBarista-KappayumCurriyum,Yes,No,BTM,QuickBites,Kerala,400.0
FirangiBake,Yes,No,BTM,Delivery,MexicanItalian,600.0
ElSalver,Yes,Yes,BTM,CasualDining,NorthIndianChineseSouthIndian,900.0
WOW!Momo,Yes,No,Koramangala4thBlock,FoodCourt,TibetanMomos,400.0
GoliVadaPavNo.1,Yes,No,Koramangala5thBlock,QuickBites,StreetFood,200.0
Mani'sDumBiryani,Yes,No,Koramangala1stBlock,CasualDining,Biryani,750.0
Domino'sPizza,Yes,No,Koramangala6thBlock,QuickBites,PizzaFastFood,400.0
AndalMess,Yes,No,Domlur,Mess,BiryaniSouthIndianNorthIndian,300.0
IndoreEatRestaurant,No,No,Koramangala6thBlock,QuickBites,StreetFoodSouthIndian,
BiryaniMiya,Yes,No,Koramangala4thBlock,Delivery,BiryaniNorthIndian,600.0
Hungerbreak24x7,Yes,No,Koramangala8thBlock,Delivery,NorthIndianSouthIndianMaharashtrian,300.0
Smoke-A-Pot,Yes,No,Koramangala5thBlock,TakeawayDelivery,BiryaniKebabRolls,600.0
CafeCoffeeDay,Yes,No,HSR,Cafe,CafeFastFood,900.0
Chetty'sCorner,Yes,No,Koramangala7thBlock,QuickBites,FastFoodPizzaSandwich,250.0
Faasos,Yes,No,Koramangala8thBlock,QuickBites,NorthIndianBiryaniFastFood,500.0
BlackKitchen,Yes,No,Koramangala6thBlock,QuickBites,KeralaSouthIndian,400.0
SrinidhiSagarDeluxe,Yes,No,Domlur,QuickBites,SouthIndianNorthIndianChinese,40.0
NadanThattukada,Yes,No,BTM,QuickBites,KeralaSouthIndian,200.0
TheLondonShakes,Yes,No,BTM,BeverageShop,BeveragesFastFood,400.0
CrunchyNights,Yes,No,BTM,Delivery,NorthIndianChineseContinental,400.0
JuicyMomos,Yes,No,Koramangala5thBlock,QuickBites,TibetanMomos,250.0
1522-ThePub,No,Yes,Koramangala4thBlock,Pub,ChineseContinentalNorthIndian,1400.0
LittiTwist,Yes,No,HosurRoad,QuickBites,BihariNorthIndian,300.0
Birinz,Yes,No,HSR,CasualDining,BiryaniKebabFastFood,650.0
SamosaExpress,Yes,No,BTM,QuickBites,StreetFood,200.0
TeaTrails,Yes,No,HSR,Cafe,ContinentalTeaFastFoodItalian,600.0
PatialaHighway,Yes,No,Koramangala6thBlock,CasualDining,NorthIndian,700.0
CheersPubBar&Restro,No,Yes,Koramangala4thBlock,PubBar,ContinentalFingerFoodPizzaNorthIndianBarFood,1100.0
KababGhar,Yes,No,BTM,TakeawayDelivery,BiryaniNorthIndianKebab,600.0
WaffleInTheBox,Yes,No,Ejipura,DessertParlor,Desserts,300.0
DonneBiriyaniMane,Yes,No,Domlur,QuickBites,BiryaniNorthIndian,250.0
AubreeLeChocolatier,No,No,Koramangala6thBlock,DessertParlor,Desserts,300.0
SaiMangoTree,Yes,No,BTM,CasualDining,NorthIndianChinese,500.0
Juice99,Yes,No,BTM,BeverageShop,FastFoodBeverages,150.0
ZaitoonLassiCafe,Yes,No,BTM,BeverageShop,FastFoodBeverages,200.0
UdaySweets,Yes,No,Koramangala6thBlock,SweetShop,MithaiFastFood,250.0
